word,is_sequential,recog_rating,recog_RT,target_angle,response_angle,response_error,source_RT,valid_RT,block,recog_band,intrusion_1,intrusion_2,intrusion_3,intrusion_4,intrusion_5,intrusion_6,intrusion_7,intrusion_8,intrusion_9,intrusion_offset1,intrusion_offset2,intrusion_offset3,intrusion_offset4,intrusion_offset5,intrusion_offset6,intrusion_offset7,intrusion_offset8,intrusion_offset9,participant
SWAP,FALSE,6,804.855,4.698946457,2.36809869,2.330847767,397.8449999,TRUE,10,High,2.134915102,3.325645206,0.67967617,4.273792713,0.636428011,1.364981871,4.003814606,1.451141845,5.073962287,2.564031355,1.37330125,-2.26391502,0.425153743,-2.220666862,-2.949220721,0.695131851,-3.035380696,-0.37501583,2
MINT,FALSE,6,781.3949999,2.134915102,1.200115786,0.934799316,448.675,TRUE,10,High,4.698946457,3.325645206,0.67967617,4.273792713,0.636428011,1.364981871,4.003814606,1.451141845,5.073962287,-2.564031355,-1.190730105,1.455238932,-2.138877612,1.49848709,0.769933231,-1.868899505,0.683773257,-2.939047185,2
TOGA,FALSE,6,2316.545,3.325645206,2.519827252,0.805817955,539.645,TRUE,10,High,4.698946457,2.134915102,0.67967617,4.273792713,0.636428011,1.364981871,4.003814606,1.451141845,5.073962287,-1.37330125,1.190730105,2.645969036,-0.948147507,2.689217195,1.960663336,-0.6781694,1.874503361,-1.748317081,2
TAGS,FALSE,2,1366.35,0.67967617,0.916146452,-0.236470282,524.705,TRUE,10,Unrecognized,4.698946457,2.134915102,3.325645206,4.273792713,0.636428011,1.364981871,4.003814606,1.451141845,5.073962287,2.26391502,-1.455238932,-2.645969036,2.689068764,0.043248159,-0.685305701,2.959046871,-0.771465675,1.88889919,2
RUBS,FALSE,6,889.86,4.273792713,3.208756055,1.065036658,397.495,TRUE,10,High,4.698946457,2.134915102,3.325645206,0.67967617,0.636428011,1.364981871,4.003814606,1.451141845,5.073962287,-0.425153743,2.138877612,0.948147507,-2.689068764,-2.645820605,2.908810843,0.269978107,2.822650868,-0.800169574,2
SAGA,FALSE,6,812.79,0.636428011,3.469632433,-2.833204422,467.19,TRUE,10,High,4.698946457,2.134915102,3.325645206,0.67967617,4.273792713,1.364981871,4.003814606,1.451141845,5.073962287,2.220666862,-1.49848709,-2.689217195,-0.043248159,2.645820605,-0.728553859,2.915798712,-0.814713834,1.845651031,2
NEON,FALSE,6,836.65,1.364981871,2.387829502,-1.022847632,1063.75,TRUE,10,High,4.698946457,2.134915102,3.325645206,0.67967617,4.273792713,0.636428011,4.003814606,1.451141845,5.073962287,2.949220721,-0.769933231,-1.960663336,0.685305701,-2.908810843,0.728553859,-2.638832735,-0.086159974,2.574204891,2
TAME,FALSE,6,853.5600001,4.003814606,0.782263377,-3.061634078,930.605,TRUE,10,High,4.698946457,2.134915102,3.325645206,0.67967617,4.273792713,0.636428011,1.364981871,1.451141845,5.073962287,-0.695131851,1.868899505,0.6781694,-2.959046871,-0.269978107,-2.915798712,2.638832735,2.552672761,-1.070147681,2
CHEM,FALSE,6,737.8100001,1.451141845,0.677538138,0.773603707,429.745,TRUE,10,High,4.698946457,2.134915102,3.325645206,0.67967617,4.273792713,0.636428011,1.364981871,4.003814606,5.073962287,3.035380696,-0.683773257,-1.874503361,0.771465675,-2.822650868,0.814713834,0.086159974,-2.552672761,2.660364865,2
VERB,FALSE,1,1120.105,5.073962287,5.90677447,-0.832812183,456.285,TRUE,10,Unrecognized,4.698946457,2.134915102,3.325645206,0.67967617,4.273792713,0.636428011,1.364981871,4.003814606,1.451141845,0.37501583,2.939047185,1.748317081,-1.88889919,0.800169574,-1.845651031,-2.574204891,1.070147681,-2.660364865,2
SOIL,FALSE,6,1106.91,2.426794002,1.065005011,1.36178899,1081.685,TRUE,11,High,5.261657824,2.687814358,2.392115597,4.255409236,0.466404965,1.156091638,2.632875295,6.01445681,5.211556882,-2.834863822,-0.261020356,0.034678405,-1.828615234,1.960389037,1.270702364,-0.206081294,2.695522499,-2.78476288,2
WARE,FALSE,6,1418.605,5.261657824,0.758855726,-1.780383209,464.2749999,TRUE,11,High,2.426794002,2.687814358,2.392115597,4.255409236,0.466404965,1.156091638,2.632875295,6.01445681,5.211556882,2.834863822,2.573843466,2.869542227,1.006248588,-1.487932448,-2.177619121,2.628782529,-0.752798986,0.050100942,2
GULL,FALSE,6,861.4449999,2.687814358,5.910915976,3.060083689,547.0599999,TRUE,11,High,2.426794002,5.261657824,2.392115597,4.255409236,0.466404965,1.156091638,2.632875295,6.01445681,5.211556882,0.261020356,-2.573843466,0.295698761,-1.567594879,2.221409393,1.53172272,0.054939062,2.956542855,-2.523742524,2
ANTS,FALSE,1,2360.85,2.392115597,2.062489386,0.329626211,481.935,TRUE,11,Unrecognized,2.426794002,5.261657824,2.687814358,4.255409236,0.466404965,1.156091638,2.632875295,6.01445681,5.211556882,-0.034678405,-2.869542227,-0.295698761,-1.863293639,1.925710632,1.236023959,-0.240759698,2.660844094,-2.819441285,2
SEER,FALSE,1,999.3499999,4.255409236,2.57714282,1.678266416,431.72,TRUE,11,Unrecognized,2.426794002,5.261657824,2.687814358,2.392115597,0.466404965,1.156091638,2.632875295,6.01445681,5.211556882,1.828615234,-1.006248588,1.567594879,1.863293639,-2.494181036,3.099317598,1.622533941,-1.759047574,-0.956147646,2
MUTT,FALSE,1,6082.205,0.466404965,2.474286519,-2.007881554,324.745,TRUE,11,Unrecognized,2.426794002,5.261657824,2.687814358,2.392115597,4.255409236,1.156091638,2.632875295,6.01445681,5.211556882,-1.960389037,1.487932448,-2.221409393,-1.925710632,2.494181036,-0.689686673,-2.166470331,0.735133462,1.53803339,2
BUNS,FALSE,6,802.38,1.156091638,3.540750558,-2.38465892,448.74,TRUE,11,High,2.426794002,5.261657824,2.687814358,2.392115597,4.255409236,0.466404965,2.632875295,6.01445681,5.211556882,-1.270702364,2.177619121,-1.53172272,-1.236023959,-3.099317598,0.689686673,-1.476783657,1.424820135,2.227720063,2
HUSH,FALSE,1,661.1650001,2.632875295,0.800973228,1.831902067,981.8300001,TRUE,11,Unrecognized,2.426794002,5.261657824,2.687814358,2.392115597,4.255409236,0.466404965,1.156091638,6.01445681,5.211556882,0.206081294,-2.628782529,-0.054939062,0.240759698,-1.622533941,2.166470331,1.476783657,2.901603793,-2.578681587,2
BURP,FALSE,6,943.7899999,6.01445681,3.605240263,2.409216547,479.48,TRUE,11,High,2.426794002,5.261657824,2.687814358,2.392115597,4.255409236,0.466404965,1.156091638,2.632875295,5.211556882,-2.695522499,0.752798986,-2.956542855,-2.660844094,1.759047574,-0.735133462,-1.424820135,-2.901603793,0.802899928,2
VINE,FALSE,6,3131.965,5.211556882,6.09864251,-0.887085628,580.8250001,TRUE,11,High,2.426794002,5.261657824,2.687814358,2.392115597,4.255409236,0.466404965,1.156091638,2.632875295,6.01445681,2.78476288,-0.050100942,2.523742524,2.819441285,0.956147646,-1.53803339,-2.227720063,2.578681587,-0.802899928,2
SUED,FALSE,4,491.5100001,1.338328505,0.820304614,0.518023891,862.9299999,TRUE,-1,Low,5.670864662,6.161198006,0.035158057,4.997397214,NA,NA,NA,NA,NA,1.95064915,1.460315806,1.303170448,2.624116598,NA,NA,NA,NA,NA,2
FOAM,FALSE,1,209.44,5.670864662,5.833024356,-0.162159694,330.47,TRUE,-1,Unrecognized,1.338328505,6.161198006,0.035158057,4.997397214,NA,NA,NA,NA,NA,-1.95064915,-0.490333344,-0.647478702,0.673467448,NA,NA,NA,NA,NA,2
VEIN,FALSE,1,3463.215,6.161198006,1.021188724,-1.143176024,566.195,TRUE,-1,Unrecognized,1.338328505,5.670864662,0.035158057,4.997397214,NA,NA,NA,NA,NA,-1.460315806,0.490333344,-0.157145358,1.163800792,NA,NA,NA,NA,NA,2
FEUD,FALSE,4,332.225,0.035158057,2.24901189,-2.213853833,518.07,TRUE,-1,Low,1.338328505,5.670864662,6.161198006,4.997397214,NA,NA,NA,NA,NA,-1.303170448,0.647478702,0.157145358,1.32094615,NA,NA,NA,NA,NA,2
BATS,FALSE,1,45.34999991,4.997397214,1.566371577,-2.85215967,2130.155,TRUE,-1,Unrecognized,1.338328505,5.670864662,6.161198006,0.035158057,NA,NA,NA,NA,NA,-2.624116598,-0.673467448,-1.163800792,-1.32094615,NA,NA,NA,NA,NA,2
PITS,FALSE,6,11129.06,5.024546885,5.687775432,-0.663228546,977.4000001,TRUE,0,High,4.277792584,5.21435252,5.597275399,0.360599519,4.545209909,1.971633754,2.427253113,5.422834004,4.760865544,0.746754301,-0.189805634,-0.572728513,-1.619237941,0.479336977,3.052913132,2.597293773,-0.398287119,0.263681341,2
TACT,FALSE,1,1178.41,4.277792584,0.895362864,-2.900755587,914.215,TRUE,0,Unrecognized,5.024546885,5.21435252,5.597275399,0.360599519,4.545209909,1.971633754,2.427253113,5.422834004,4.760865544,-0.746754301,-0.936559935,-1.319482814,-2.365992242,-0.267417324,2.306158831,1.850539471,-1.14504142,-0.48307296,2
DODO,FALSE,6,1511.68,5.21435252,0.991166733,-2.059999521,663.9,TRUE,0,High,5.024546885,4.277792584,5.597275399,0.360599519,4.545209909,1.971633754,2.427253113,5.422834004,4.760865544,0.189805634,0.936559935,-0.382922879,-1.429432306,0.669142611,-3.040466541,2.787099407,-0.208481485,0.453486975,2
TWOS,FALSE,6,1128.895,5.597275399,3.320649658,2.276625741,529.6499999,TRUE,0,High,5.024546885,4.277792584,5.21435252,0.360599519,4.545209909,1.971633754,2.427253113,5.422834004,4.760865544,0.572728513,1.319482814,0.382922879,-1.046509428,1.05206549,-2.657543662,-3.113163021,0.174441394,0.836409854,2
BEGS,FALSE,1,955.735,0.360599519,0.794921685,-0.434322166,1295.88,TRUE,0,Unrecognized,5.024546885,4.277792584,5.21435252,5.597275399,4.545209909,1.971633754,2.427253113,5.422834004,4.760865544,1.619237941,2.365992242,1.429432306,1.046509428,2.098574917,-1.611034235,-2.066653594,1.220950822,1.882919282,2
RUNE,FALSE,6,1330.99,4.545209909,2.036432005,2.508777904,1396.845,TRUE,0,High,5.024546885,4.277792584,5.21435252,5.597275399,0.360599519,1.971633754,2.427253113,5.422834004,4.760865544,-0.479336977,0.267417324,-0.669142611,-1.05206549,-2.098574917,2.573576155,2.117956796,-0.877624095,-0.215655636,2
SASH,FALSE,1,985.4850001,1.971633754,2.146423325,-0.174789571,545.6999999,TRUE,0,Unrecognized,5.024546885,4.277792584,5.21435252,5.597275399,0.360599519,4.545209909,2.427253113,5.422834004,4.760865544,-3.052913132,-2.306158831,3.040466541,2.657543662,1.611034235,-2.573576155,-0.455619359,2.831985057,-2.789231791,2
NETS,FALSE,1,975.4900001,2.427253113,5.574091308,3.136347112,813.7149999,TRUE,0,Unrecognized,5.024546885,4.277792584,5.21435252,5.597275399,0.360599519,4.545209909,1.971633754,5.422834004,4.760865544,-2.597293773,-1.850539471,-2.787099407,3.113163021,2.066653594,-2.117956796,0.455619359,-2.995580891,-2.333612432,2
PAWN,FALSE,6,959.835,5.422834004,2.308611387,3.114222617,1081.055,TRUE,0,High,5.024546885,4.277792584,5.21435252,5.597275399,0.360599519,4.545209909,1.971633754,2.427253113,4.760865544,0.398287119,1.14504142,0.208481485,-0.174441394,-1.220950822,0.877624095,-2.831985057,2.995580891,0.66196846,2
THAW,FALSE,1,2493.42,4.760865544,5.713721988,-0.952856444,631.845,TRUE,0,Unrecognized,5.024546885,4.277792584,5.21435252,5.597275399,0.360599519,4.545209909,1.971633754,2.427253113,5.422834004,-0.263681341,0.48307296,-0.453486975,-0.836409854,-1.882919282,0.215655636,2.789231791,2.333612432,-0.66196846,2
BONY,FALSE,5,3505,1.082660265,2.253750637,-1.171090372,742.36,TRUE,1,Low,5.030487857,3.378649169,5.594328053,0.196565544,5.504631668,5.99887014,0.276507619,2.994652215,2.427687939,2.335357715,-2.295988905,1.771517519,0.88609472,1.861213903,1.366975432,0.806152646,-1.91199195,-1.345027675,2
HIND,FALSE,4,3582.055,5.030487857,3.958625829,1.071862028,1256.92,TRUE,1,Low,1.082660265,3.378649169,5.594328053,0.196565544,5.504631668,5.99887014,0.276507619,2.994652215,2.427687939,-2.335357715,1.651838687,-0.563840196,-1.449262995,-0.474143812,-0.968382283,-1.529205069,2.035835642,2.602799917,2
KELP,FALSE,4,2007.845,3.378649169,3.827322164,-0.448672995,964.36,TRUE,1,Low,1.082660265,5.030487857,5.594328053,0.196565544,5.504631668,5.99887014,0.276507619,2.994652215,2.427687939,2.295988905,-1.651838687,-2.215678884,-3.101101682,-2.125982499,-2.620220971,3.10214155,0.383996955,0.95096123,2
KEGS,FALSE,1,3031.37,5.594328053,5.377353698,0.216974356,658.205,TRUE,1,Unrecognized,1.082660265,5.030487857,3.378649169,0.196565544,5.504631668,5.99887014,0.276507619,2.994652215,2.427687939,-1.771517519,0.563840196,2.215678884,-0.885422798,0.089696385,-0.404542087,-0.965364873,2.599675839,-3.116545193,2
SAGE,FALSE,1,1093.315,0.196565544,1.034985089,-0.838419544,646.3400001,TRUE,1,Unrecognized,1.082660265,5.030487857,3.378649169,5.594328053,5.504631668,5.99887014,0.276507619,2.994652215,2.427687939,-0.88609472,1.449262995,3.101101682,0.885422798,0.975119183,0.480880712,-0.079942075,-2.79808667,-2.231122395,2
MINK,FALSE,6,863.58,5.504631668,0.017619322,-0.796172961,1612.97,TRUE,1,High,1.082660265,5.030487857,3.378649169,5.594328053,0.196565544,5.99887014,0.276507619,2.994652215,2.427687939,-1.861213903,0.474143812,2.125982499,-0.089696385,-0.975119183,-0.494238472,-1.055061258,2.509979454,3.076943729,2
SNOT,FALSE,6,994.5949999,5.99887014,1.009847392,-1.294162559,891.685,TRUE,1,High,1.082660265,5.030487857,3.378649169,5.594328053,0.196565544,5.504631668,0.276507619,2.994652215,2.427687939,-1.366975432,0.968382283,2.620220971,0.404542087,-0.480880712,0.494238472,-0.560822786,3.004217925,-2.712003107,2
DUET,FALSE,6,826.605,0.276507619,0.568421263,-0.291913644,1980.66,TRUE,1,High,1.082660265,5.030487857,3.378649169,5.594328053,0.196565544,5.504631668,5.99887014,2.994652215,2.427687939,-0.806152646,1.529205069,-3.10214155,0.965364873,0.079942075,1.055061258,0.560822786,-2.718144596,-2.15118032,2
HURL,FALSE,6,1048.83,2.994652215,5.532473542,-2.537821327,1425.56,TRUE,1,High,1.082660265,5.030487857,3.378649169,5.594328053,0.196565544,5.504631668,5.99887014,0.276507619,2.427687939,1.91199195,-2.035835642,-0.383996955,-2.599675839,2.79808667,-2.509979454,-3.004217925,2.718144596,0.566964275,2
BEAD,FALSE,6,1248.965,2.427687939,2.537718367,-0.110030428,525.3349999,TRUE,1,High,1.082660265,5.030487857,3.378649169,5.594328053,0.196565544,5.504631668,5.99887014,0.276507619,2.994652215,1.345027675,-2.602799917,-0.95096123,3.116545193,2.231122395,-3.076943729,2.712003107,2.15118032,-0.566964275,2
HYPE,FALSE,6,977.7149999,2.959244715,2.492720066,0.466524649,1698.195,TRUE,2,High,4.935119415,3.433315823,1.598510607,3.196167529,1.730542691,2.079131616,2.754994578,4.825543939,4.214136682,-1.9758747,-0.474071108,1.360734108,-0.236922815,1.228702024,0.880113099,0.204250137,-1.866299224,-1.254891967,2
WILT,FALSE,6,2002.02,4.935119415,2.432479289,2.502640125,445.6,TRUE,2,High,2.959244715,3.433315823,1.598510607,3.196167529,1.730542691,2.079131616,2.754994578,4.825543939,4.214136682,1.9758747,1.501803592,-2.946576499,1.738951886,-3.078608583,2.855987799,2.180124837,0.109575476,0.720982733,2
ALPS,FALSE,6,898.115,3.433315823,5.592440164,-2.159124341,474.105,TRUE,2,High,2.959244715,4.935119415,1.598510607,3.196167529,1.730542691,2.079131616,2.754994578,4.825543939,4.214136682,0.474071108,-1.501803592,1.834805216,0.237148294,1.702773133,1.354184207,0.678321245,-1.392228115,-0.780820859,2
FLOP,FALSE,6,907.905,1.598510607,1.001333008,0.597177599,1096.91,TRUE,2,High,2.959244715,4.935119415,3.433315823,3.196167529,1.730542691,2.079131616,2.754994578,4.825543939,4.214136682,-1.360734108,2.946576499,-1.834805216,-1.597656922,-0.132032084,-0.480621009,-1.156483971,3.056151976,-2.615626075,2
DONT,FALSE,1,761.7949999,3.196167529,4.24272942,-1.04656189,1096.47,TRUE,2,Unrecognized,2.959244715,4.935119415,3.433315823,1.598510607,1.730542691,2.079131616,2.754994578,4.825543939,4.214136682,0.236922815,-1.738951886,-0.237148294,1.597656922,1.465624839,1.117035913,0.441172951,-1.629376409,-1.017969152,2
CUPS,FALSE,2,3492.98,1.730542691,2.102747977,-0.372205287,558.01,TRUE,2,Unrecognized,2.959244715,4.935119415,3.433315823,1.598510607,3.196167529,2.079131616,2.754994578,4.825543939,4.214136682,-1.228702024,3.078608583,-1.702773133,0.132032084,-1.465624839,-0.348588925,-1.024451888,-3.095001248,-2.483593991,2
GOWN,FALSE,5,1526.53,2.079131616,0.807476594,1.271655022,613.505,TRUE,2,Low,2.959244715,4.935119415,3.433315823,1.598510607,3.196167529,1.730542691,2.754994578,4.825543939,4.214136682,-0.880113099,-2.855987799,-1.354184207,0.480621009,-1.117035913,0.348588925,-0.675862962,-2.746412322,-2.135005066,2
FINS,FALSE,6,727.025,2.754994578,0.612935092,2.142059486,525.29,TRUE,2,High,2.959244715,4.935119415,3.433315823,1.598510607,3.196167529,1.730542691,2.079131616,4.825543939,4.214136682,-0.204250137,-2.180124837,-0.678321245,1.156483971,-0.441172951,1.024451888,0.675862962,-2.07054936,-1.459142103,2
SWIG,FALSE,6,901.1,4.825543939,5.488263622,-0.662719684,1175.25,TRUE,2,High,2.959244715,4.935119415,3.433315823,1.598510607,3.196167529,1.730542691,2.079131616,2.754994578,4.214136682,1.866299224,-0.109575476,1.392228115,-3.056151976,1.629376409,3.095001248,2.746412322,2.07054936,0.611407257,2
BLIP,FALSE,6,1151.25,4.214136682,4.105708599,0.108428083,575.5800001,TRUE,2,High,2.959244715,4.935119415,3.433315823,1.598510607,3.196167529,1.730542691,2.079131616,2.754994578,4.825543939,1.254891967,-0.720982733,0.780820859,2.615626075,1.017969152,2.483593991,2.135005066,1.459142103,-0.611407257,2
GIGS,FALSE,6,770.33,0.454663884,3.137108379,-2.682444494,1654.705,TRUE,3,High,0.010572127,1.912440641,2.87286605,3.657952218,3.999628149,1.278947505,1.086545803,3.028851348,4.095617808,0.444091758,-1.457776757,-2.418202166,3.079896974,2.738221042,-0.824283621,-0.631881919,-2.574187464,2.642231383,2
FUNK,FALSE,6,865.5150001,0.010572127,4.052119805,2.241637629,679.47,TRUE,3,High,0.454663884,1.912440641,2.87286605,3.657952218,3.999628149,1.278947505,1.086545803,3.028851348,4.095617808,-0.444091758,-1.901868515,-2.862293923,2.635805216,2.294129285,-1.268375378,-1.075973676,-3.018279221,2.198139625,2
RIPS,FALSE,6,1266.97,1.912440641,5.270988296,2.924637653,1063.125,TRUE,3,High,0.454663884,0.010572127,2.87286605,3.657952218,3.999628149,1.278947505,1.086545803,3.028851348,4.095617808,1.457776757,1.901868515,-0.960425409,-1.745511577,-2.087187508,0.633493136,0.825894838,-1.116410707,-2.183177167,2
LAIR,FALSE,6,789.365,2.87286605,2.764422378,0.108443672,836.2499999,TRUE,3,High,0.454663884,0.010572127,1.912440641,3.657952218,3.999628149,1.278947505,1.086545803,3.028851348,4.095617808,2.418202166,2.862293923,0.960425409,-0.785086168,-1.126762099,1.593918545,1.786320247,-0.155985298,-1.222751759,2
BLED,FALSE,6,1087.62,3.657952218,1.012672749,2.645279469,891.5050001,TRUE,3,High,0.454663884,0.010572127,1.912440641,2.87286605,3.999628149,1.278947505,1.086545803,3.028851348,4.095617808,-3.079896974,-2.635805216,1.745511577,0.785086168,-0.341675931,2.379004713,2.571406415,0.62910087,-0.437665591,2
GONG,FALSE,6,908.715,3.999628149,3.898607274,0.101020875,2414.485,TRUE,3,High,0.454663884,0.010572127,1.912440641,2.87286605,3.657952218,1.278947505,1.086545803,3.028851348,4.095617808,-2.738221042,-2.294129285,2.087187508,1.126762099,0.341675931,2.720680644,2.913082346,0.970776801,-0.095989659,2
LEST,FALSE,6,1017.745,1.278947505,0.874334905,0.4046126,680.7550001,TRUE,3,High,0.454663884,0.010572127,1.912440641,2.87286605,3.657952218,3.999628149,1.086545803,3.028851348,4.095617808,0.824283621,1.268375378,-0.633493136,-1.593918545,-2.379004713,-2.720680644,0.192401702,-1.749903843,-2.816670303,2
MIST,FALSE,6,851.39,1.086545803,1.155304231,-0.068758428,1819.23,TRUE,3,High,0.454663884,0.010572127,1.912440641,2.87286605,3.657952218,3.999628149,1.278947505,3.028851348,4.095617808,0.631881919,1.075973676,-0.825894838,-1.786320247,-2.571406415,-2.913082346,-0.192401702,-1.942305545,-3.009072005,2
PADS,FALSE,5,3149.32,3.028851348,2.381034101,0.647817247,425.6749999,TRUE,3,Low,0.454663884,0.010572127,1.912440641,2.87286605,3.657952218,3.999628149,1.278947505,1.086545803,4.095617808,2.574187464,3.018279221,1.116410707,0.155985298,-0.62910087,-0.970776801,1.749903843,1.942305545,-1.06676646,2
SEED,FALSE,6,839.98,4.095617808,5.658879048,-1.56326124,827.33,TRUE,3,High,0.454663884,0.010572127,1.912440641,2.87286605,3.657952218,3.999628149,1.278947505,1.086545803,3.028851348,-2.642231383,-2.198139625,2.183177167,1.222751759,0.437665591,0.095989659,2.816670303,3.009072005,1.06676646,2
IRIS,FALSE,6,801.3200001,3.168400887,4.069782326,-0.901381439,1041.75,TRUE,4,High,0.429538748,2.220613053,3.252575422,5.063807699,2.667369497,0.514467579,5.855391613,2.792230436,4.572575878,2.738862139,0.947787833,-0.084174536,-1.895406812,0.50103139,2.653933308,-2.686990726,0.376170451,-1.404174991,2
KNOT,FALSE,6,786.735,0.429538748,5.323844073,1.388879982,730.585,TRUE,4,High,3.168400887,2.220613053,3.252575422,5.063807699,2.667369497,0.514467579,5.855391613,2.792230436,4.572575878,-2.738862139,-1.791074306,-2.823036675,1.648916356,-2.237830749,-0.084928831,0.857332442,-2.362691688,2.140148177,2
